Date,Price,Open,High,Low,Vol.,Change %
2020-04-23,3925,3701,3950,3701,524.07K,6.08%
2020-04-22,3700,3775,3775,3681,513.81K,0.00%
2020-04-21,3700,3799.9,3848,3699.9,455.84K,-4.29%
2020-04-20,3866,3950,4000.1,3866,568.85K,-2.13%
2020-04-17,3950,4000,4060,3930,320.23K,1.28%
2020-04-16,3900,3871,3940,3785,139.64K,0.75%
2020-04-15,3871,3925,3950.1,3815,452.94K,-2.50%
2020-04-14,3970.1,3996.9,4050.1,3901.2,507.00K,1.17%
2020-04-13,3924,3990.1,4050,3900,301.84K,-1.41%
2020-04-09,3980,3900.3,4100,3900.3,462.25K,2.54%
2020-04-08,3881.6,3816.6,3998,3816.6,286.90K,1.75%
2020-04-07,3815,4000,4250,3800,880.92K,-3.42%
2020-04-06,3950,3800,3950,3800,572.85K,6.87%
2020-04-03,3696.2,3780,3900,3688,417.48K,-1.17%
2020-04-02,3740,3620,3855.3,3620,506.64K,3.31%
2020-04-01,3620,3664.4,3664.4,3500,462.60K,-1.39%
2020-03-31,3671,3610,3779.9,3610,699.62K,4.89%
2020-03-30,3500,3201,3550,3201,563.51K,9.38%
2020-03-27,3200,3258.5,3258.5,3100,443.60K,-2.29%
2020-03-26,3275,3200,3320,3050,2.46M,2.34%
2020-03-25,3200.1,3002,3400.1,3002,1.93M,14.29%
2020-03-24,2800,2750,2940,2670,649.32K,7.73%
2020-03-23,2599,2790,2980,2520.1,366.08K,-7.18%
2020-03-20,2800,3000,3300,2800,677.09K,1.81%
2020-03-19,2750.1,2500,2940,2500,1.12M,9.96%
2020-03-18,2501.1,3361,3361,2300,2.52M,-27.51%
2020-03-17,3450.3,3505,3750,3300,808.04K,-1.42%
2020-03-16,3500,4096.9,4295,3500,425.29K,-18.60%
2020-03-13,4300,4300,4500,4070.8,761.17K,3.61%
2020-03-12,4150,4399,4399,3950,876.72K,-7.78%
2020-03-11,4500,4570.2,4625,4500,494.93K,-2.72%
2020-03-10,4626,4651,4720,4559.9,575.47K,2.85%
2020-03-09,4498,4550,4590,4498,916.88K,-4.89%
2020-03-06,4729.5,4700,4760,4558.5,545.68K,0.63%
2020-03-05,4700,4850,4851.3,4630,459.94K,-3.02%
