Date,Price,Open,High,Low,Vol.,Change %
2020-06-04,5925,6185,6185,5915,610.16K,-4.28%
2020-06-03,6190,5850,6190,5810.5,490.05K,4.92%
2020-06-02,5900,5740,5900,5740,338.81K,2.79%
2020-06-01,5740,5770,5800,5610,324.22K,-0.83%
2020-05-29,5788,5759,5788,5438.9,953.57K,2.17%
2020-05-28,5665,5700,5825.1,5616.7,431.77K,-0.61%
2020-05-27,5700,5552,5782.6,5552,337.85K,2.77%
2020-05-26,5546.2,5499.1,5579.9,5457,546.26K,0.86%
2020-05-25,5499,5400.1,5499,5391.1,159.53K,2.04%
2020-05-22,5389,5500,5559.9,5360.1,188.05K,-2.07%
2020-05-20,5503,5498,5540,5450,191.67K,1.34%
2020-05-19,5430,5550,5560,5426.6,338.63K,-1.27%
2020-05-18,5500,5491.1,5599.9,5464,474.85K,0.66%
2020-05-15,5464,5290,5464,5250,430.53K,4.04%
2020-05-14,5252,5296,5338.1,5151.1,356.58K,0.81%
2020-05-13,5210,5475,5475,5210,462.56K,-4.77%
2020-05-12,5471,5500,5510,5425.3,582.66K,0.11%
2020-05-11,5465,5680,5700,5440,390.23K,-1.55%
2020-05-08,5551.1,5778.1,5800,5551.1,401.40K,-3.46%
2020-05-07,5750,5835,5850,5715,1.42M,-1.41%
2020-05-06,5832,5800,5870,5782.1,817.98K,1.43%
2020-05-05,5750,5950,5950,5750,364.19K,-0.86%
2020-05-04,5800,5840,5858,5620.5,433.15K,-3.33%
2020-04-30,6000,6019.9,6050,5902,419.40K,-0.83%
2020-04-29,6050,6010,6110.8,5996.9,788.85K,1.68%
2020-04-28,5950,5993,5993,5821.1,529.72K,1.71%
2020-04-27,5850.1,5800,5910,5800,334.09K,1.74%
2020-04-24,5750,6023.1,6023.1,5750,395.85K,-4.17%
2020-04-23,6000,6000,6039,5950.1,710.85K,0.02%
2020-04-22,5999,5998,6055.2,5901,233.09K,0.02%
2020-04-21,5998,6198,6198,5894.4,129.46K,-2.23%
2020-04-20,6135,6400,6400,6135,401.46K,-5.18%
2020-04-17,6470.05,6627.67,6627.67,6336.76,353.67K,-1.70%
2020-04-16,6581.94,6226.82,6606.07,6225.84,378.28K,5.72%
2020-04-15,6225.84,6372.76,6372.76,6158.13,383.49K,-2.31%
2020-04-14,6372.76,6285.19,6474.82,6256,251.28K,1.85%
2020-04-13,6256.98,6236.55,6518.7,5969.28,203.34K,0.33%
2020-04-09,6236.55,5975.51,6275.46,5975.51,249.33K,8.77%
2020-04-08,5733.63,6066.28,6180.7,5733.63,228.87K,-5.54%
2020-04-07,6070.17,5934.93,6107.05,5874.61,451.27K,3.33%
2020-04-06,5874.61,5837.64,6129.52,5769.63,304.31K,2.86%
2020-04-03,5711.16,5760.88,5760.88,5689.17,394.17K,-0.51%
2020-04-02,5740.35,5594.6,5837.64,5575.53,230.69K,3.33%
2020-04-01,5555.49,5643.05,5808.45,5467.92,213.63K,-2.73%
2020-03-31,5711.25,5623.59,5788.99,5493.22,377.19K,3.71%
2020-03-30,5506.84,5331.71,5521.43,5331.71,326.12K,3.83%
2020-03-27,5303.5,5263.61,5633.13,5253.88,201.56K,-2.75%
2020-03-26,5453.33,5287.93,5837.64,5287.93,389.64K,3.80%
2020-03-25,5253.88,5059.29,5454.11,5059.29,561.87K,7.78%
2020-03-24,4874.43,5205.23,5334.63,4874.43,176.02K,-4.93%
2020-03-23,5127.39,5330.74,5448.46,5060.26,242.86K,-1.50%
2020-03-20,5205.23,5302.52,5545.76,5205.23,739.88K,-2.73%
2020-03-19,5351.07,4913.35,5448.46,4913.35,172.49K,8.69%
2020-03-18,4923.08,5097.14,5116.4,4854.19,358.53K,-6.81%
2020-03-17,5282.97,5273.33,5468.9,5120.78,555.88K,0.55%
2020-03-16,5253.88,5594.4,5594.4,5012.2,364.57K,-7.53%
2020-03-13,5681.97,5691.7,5827.91,5404.68,310.74K,0.51%
2020-03-12,5652.88,5818.18,5837.64,5360.9,330.75K,-2.84%
2020-03-11,5818.18,5915.48,6032.23,5712.13,203.30K,-2.19%
2020-03-10,5948.36,5886.29,6032.13,5847.37,562.47K,2.93%
2020-03-09,5779.26,5983.58,6032.23,5779.26,437.36K,-6.09%
2020-03-06,6153.85,6324.11,6324.11,6130.5,169.57K,-3.26%
2020-03-05,6361.28,6455.46,6470.05,6295.89,347.68K,-1.46%
2020-03-04,6455.46,6324.11,6455.46,6324.11,203.94K,2.79%
2020-03-03,6280.33,6304.65,6528.43,6280.33,506.53K,-0.39%
2020-03-02,6304.65,6148.98,6372.76,6148.98,277.77K,5.47%
2020-02-28,5977.74,6227.01,6324.11,5977.74,447.19K,-6.27%
2020-02-27,6377.62,6325.08,6518.7,6228.76,338.72K,0.38%
2020-02-26,6353.49,6425.1,6470.05,6343.18,213.52K,-1.31%
2020-02-25,6437.94,6518.6,6534.46,6437.94,251.82K,-1.24%
2020-02-24,6518.6,6615.99,6615.99,6489.7,117.84K,-2.91%
2020-02-21,6714.26,6850.28,6850.28,6714.26,130.32K,-1.99%
2020-02-20,6850.47,6771.66,6850.47,6713.29,140.09K,1.29%
2020-02-19,6762.91,6947.57,6985.71,6716.2,80.74K,-2.30%
2020-02-18,6922.47,6984.93,7010.03,6922.47,66.30K,-0.52%
2020-02-17,6958.95,6956.52,7004.19,6939.01,16.82K,0.37%
2020-02-14,6933.17,7010.13,7080.67,6916.53,227.20K,-3.64%
2020-02-13,7194.89,7136.51,7218.53,7039.22,246.11K,0.82%
2020-02-12,7136.51,7287.32,7287.32,7136.51,129.53K,-2.07%
2020-02-11,7287.32,7151.11,7287.32,7107.33,288.76K,1.90%
2020-02-10,7151.11,7151.01,7175.43,7064.81,183.75K,0.00%
2020-02-07,7151.11,7102.46,7151.11,7022.58,51.65K,0.68%
2020-02-06,7102.46,7060.53,7102.46,6971.21,101.15K,1.96%
2020-02-05,6966.25,6912.93,7052.55,6912.93,139.37K,-0.21%
2020-02-04,6980.84,6956.52,7247.43,6918.58,87.80K,1.05%
2020-02-03,6908.07,6898.14,6954.48,6879.46,79.47K,0.50%
2020-01-31,6873.82,6994.47,6994.47,6866.04,333.97K,-1.74%
2020-01-30,6995.44,6897.17,6995.44,6857.28,225.25K,1.28%
2020-01-29,6906.9,6826.15,6985.71,6826.15,249.01K,0.98%
2020-01-28,6839.77,6810.58,6885.98,6800.85,174.40K,0.43%
2020-01-27,6810.58,6810.58,6828.58,6713.29,171.13K,-0.44%
2020-01-24,6840.94,6907.87,6917.6,6833.93,58.91K,-0.65%
2020-01-23,6885.98,6831.01,6885.98,6831.01,68.38K,0.89%
2020-01-22,6825.17,7092.73,7102.46,6825.17,74.50K,-3.77%
2020-01-21,7092.73,7199.76,7248.4,7092.73,117.43K,-1.60%
2020-01-20,7208.12,7248.4,7248.4,7190.03,23.74K,-0.56%
2020-01-17,7248.4,7297.05,7299,7247.43,74.87K,-0.67%
2020-01-16,7297.05,7248.4,7353.77,7170.57,82.83K,0.67%
2020-01-15,7248.4,7297.24,7297.24,7152.76,868.95K,-1.84%
2020-01-14,7384.61,7433.26,7463.23,7251.91,144.93K,-0.65%
2020-01-13,7433.26,7595.74,7654.8,7433.26,259.05K,-2.05%
2020-01-10,7588.93,7295.01,7588.93,7102.46,126.92K,4.03%
2020-01-09,7295.01,7170.57,7295.01,7117.15,194.56K,1.74%
2020-01-08,7170.57,7135.54,7170.57,7023.65,241.89K,0.49%
2020-01-07,7135.54,7277.59,7248.4,7085.05,41.30K,-1.95%
2020-01-06,7277.59,7277.4,7394.34,7103.53,195.10K,0.00%
2020-01-03,7277.4,7136.51,7277.4,7125.23,169.40K,1.97%
2020-01-02,7136.51,7170.57,7151.11,7005.17,195.97K,-0.47%
2019-12-30,7170.57,7092.73,7199.66,7092.54,126.20K,1.10%
2019-12-27,7092.73,7067.73,7146.24,6907.87,79.69K,0.35%
2019-12-26,7067.73,7108.01,7110.25,6861.37,86.20K,-0.57%
2019-12-24,7108.01,7189.93,7170.57,7093.71,61.05K,-1.14%
2019-12-23,7189.93,7112.19,7190.03,7106.16,146.95K,1.09%
2019-12-20,7112.19,7297.05,7301.91,7074.44,1.13M,-2.60%
2019-12-19,7301.92,7224.85,7301.92,7128.52,99.78K,1.07%
2019-12-18,7224.85,7186.32,7321.18,7032.19,418.41K,0.54%
2019-12-17,7186.32,7206.55,7215.03,7032.19,685.02K,-0.28%
2019-12-16,7206.55,7176.69,7300.67,7110.12,241.50K,0.42%
2019-12-13,7176.69,6997.51,7417.42,6998.47,653.45K,2.56%
2019-12-12,6997.51,7032.19,7031.23,6887.69,220.92K,-0.49%
2019-12-11,7032.19,7020.63,7128.52,6984.02,129.91K,0.16%
2019-12-10,7020.63,7128.52,7128.52,6935.86,417.07K,-1.51%
2019-12-09,7128.52,7041.82,7151.64,7012.92,136.42K,1.23%
2019-12-06,7041.82,6969.57,7128.52,6974.39,128.08K,1.04%
2019-12-05,6969.57,6962.83,7011,6950.31,175.13K,0.10%
