Date,Price,Open,High,Low,Vol.,Change %
2020-08-05,113.26,115.34,115.6,112.51,91.68M ,-1.09%
2020-08-04,114.51,115,116.6,113.1,76.09M ,-0.43%
2020-08-03,115,116.5,117.5,115,86.86M ,-2.09%
2020-07-31,117.46,116,117.46,114.7,119.43M ,0.93%
2020-07-30,116.38,115,116.9,113.22,60.47M ,0.98%
2020-07-29,115.25,116.99,117.45,115,86.08M ,-1.50%
2020-07-28,117,118,118.5,116.62,65.75M ,-0.85%
2020-07-27,118,119.08,119.77,118,48.13M ,-0.85%
2020-07-24,119.01,118.96,120,117.11,46.96M ,-0.38%
2020-07-23,119.46,118,119.99,116.15,91.65M ,1.58%
2020-07-22,117.6,115,117.75,114.18,61.39M ,1.82%
2020-07-21,115.5,117,118,115.5,76.55M ,-1.28%
2020-07-20,117,118.51,118.87,115.88,75.67M ,-1.47%
2020-07-17,118.74,120.4,120.4,117.51,40.13M ,-1.05%
2020-07-15,120,123.61,124.04,119.26,146.24M ,-2.83%
2020-07-14,123.5,123.89,124,122.06,139.26M ,0.24%
2020-07-13,123.2,124,125.69,122.45,98.84M ,0.02%
2020-07-10,123.18,123.8,126.95,122.02,30.27M ,-0.26%
2020-07-09,123.5,121.1,125.39,121,85.29M ,-3.10%
2020-07-08,127.45,131,131,125.5,140.86M ,-2.50%
2020-07-07,130.72,131.99,131.99,127,98.70M ,-0.97%
2020-07-06,132,130.5,133,130.5,189.96M ,1.54%
2020-07-03,130,129.9,131.51,129.8,16.21M ,0.41%
2020-07-02,129.47,127.9,129.49,127.01,116.30M ,2.36%
2020-07-01,126.49,124,126.49,124,73.44M ,2.01%
2020-06-30,124,124,124.61,122.53,163.29M ,0.15%
2020-06-26,123.82,126.11,126.51,123.82,89.88M ,-1.82%
2020-06-25,126.11,127,127.4,125.07,67.88M ,-0.71%
2020-06-24,127.01,127,128,126.11,118.10M ,0.00%
2020-06-23,127.01,125.55,127.01,124.45,100.03M ,1.22%
2020-06-22,125.48,126,127.7,124.8,176.03M ,-0.41%
2020-06-19,126,122,126,121.12,406.32M ,3.19%
2020-06-18,122.1,124,124,122.1,190.18M ,-1.22%
2020-06-17,123.61,125.1,125.85,123,437.98M ,0.50%
2020-06-16,123,126.5,126.5,122.1,162.82M ,-0.42%
2020-06-15,123.52,129,129,123.52,151.80M ,-4.70%
2020-06-12,129.61,131,132.99,129.19,112.35M ,0.47%
2020-06-11,129,134.39,134.39,128.5,131.25M ,-5.49%
2020-06-10,136.5,137.1,137.1,134.6,147.37M ,0.00%
2020-06-09,136.5,134.48,136.8,131.6,104.09M ,1.26%
2020-06-08,134.8,130,134.82,130,1.38B ,3.69%
2020-06-05,130,128.9,131.23,126.99,157.03M ,2.78%
2020-06-04,126.48,123,127.02,121.98,107.96M ,2.83%
2020-06-03,123,119.9,123.22,119.4,119.23M ,3.10%
2020-06-02,119.3,119.9,120.99,119,102.32M ,0.25%
2020-06-01,119,116.56,120.48,116.56,156.72M ,2.15%
2020-05-29,116.5,117.98,121.09,116.03,632.18M ,-0.43%
2020-05-28,117,118.31,121.81,116.5,310.95M ,-2.50%
2020-05-27,120,119.8,121.65,119.33,313.71M ,1.69%
2020-05-26,118,119.6,121.5,116.6,286.18M ,-0.42%
2020-05-25,118.5,123.02,123.02,118,116.18M ,-3.04%
2020-05-22,122.22,120.8,122.42,119.11,45.18M ,1.16%
2020-05-20,120.81,120.12,121.1,119.33,48.54M ,0.59%
2020-05-19,120.1,121.94,122.45,119.76,126.22M ,-0.97%
2020-05-18,121.28,117.04,121.76,116.1,243.14M ,4.90%
2020-05-15,115.62,113.25,115.72,113.15,154.86M ,2.08%
2020-05-14,113.26,115.15,115.15,111.36,284.98M ,-1.64%
2020-05-13,115.15,120.35,121.32,112.51,341.08M ,-4.31%
2020-05-12,120.34,124.59,125.43,119.03,282.56M ,-3.34%
2020-05-11,124.49,124.6,126.65,124.13,151.23M ,0.08%
2020-05-08,124.4,129.78,129.78,124.4,257.08M ,-3.80%
2020-05-07,129.31,130.15,131.67,128.68,126.81M ,0.00%
2020-05-06,129.31,128.36,129.31,128.36,104.46M ,0.74%
2020-05-05,128.36,128.36,129.34,128.26,125.98M ,0.00%
2020-05-04,128.36,126.48,128.84,123.85,105.70M ,-0.73%
2020-04-30,129.31,129.31,130.27,126.66,85.27M ,0.00%
2020-04-29,129.31,128.75,129.91,128.17,54.10M ,0.37%
2020-04-28,128.84,128.36,128.84,126.05,99.47M ,0.37%
2020-04-27,128.36,126.66,129.15,125.06,188.19M ,1.34%
2020-04-24,126.66,128.74,128.74,124.12,187.20M ,-1.68%
2020-04-23,128.84,126.86,128.84,125.54,168.55M ,1.87%
2020-04-22,126.48,126.48,127.86,125.04,100.34M ,0.02%
2020-04-21,126.45,127.42,127.42,125.65,217.22M ,-1.42%
2020-04-20,128.27,129.31,129.31,126.49,129.89M ,-0.44%
2020-04-17,128.84,130.29,131.1,128.39,169.26M ,-0.21%
2020-04-16,129.11,129.21,129.7,128.36,152.10M ,0.21%
2020-04-15,128.84,128.73,129.96,125.59,221.01M ,-0.36%
2020-04-14,129.31,129.3,130.46,127.17,179.02M ,0.37%
2020-04-13,128.84,128.41,128.84,124.4,80.45M ,0.52%
2020-04-09,128.17,127.94,130.26,126.48,2.59B ,0.58%
2020-04-08,127.44,118.92,127.44,117.08,185.54M ,7.16%
2020-04-07,118.92,115.17,119.5,115.17,217.58M ,3.54%
2020-04-06,114.86,113.84,116.08,111.61,165.00M ,3.03%
2020-04-03,111.48,103.95,113.26,101.94,215.35M ,17.23%
2020-04-02,95.09,97.12,98.75,94.69,119.44M ,0.75%
2020-04-01,94.38,95.8,97.69,91.55,82.57M ,-4.40%
2020-03-31,98.73,94.67,100.99,93.87,167.46M ,5.12%
2020-03-30,93.92,97.69,97.69,92.5,76.36M ,0.52%
2020-03-27,93.44,95.75,95.75,92.57,86.72M ,-3.04%
2020-03-26,96.37,99.58,103.82,94.91,176.56M ,-3.22%
2020-03-25,99.58,92.5,100.7,90.61,160.63M ,11.64%
2020-03-24,89.19,94.38,95.32,89.19,133.05M ,0.27%
2020-03-23,88.96,95.33,97.97,88.28,134.57M ,-9.20%
2020-03-20,97.97,103.82,107.45,97.22,206.20M ,-1.61%
2020-03-19,99.58,89.67,102.88,85.95,144.23M ,13.67%
2020-03-18,87.6,97.22,99.1,84.97,138.02M ,-13.26%
2020-03-17,100.99,102.41,108.35,97.31,165.77M ,-0.47%
2020-03-16,101.46,114.87,114.87,99.08,136.73M ,-13.31%
2020-03-13,117.04,120.81,121.76,111.47,116.22M ,0.49%
2020-03-12,116.47,123.17,123.17,111.84,143.60M ,-6.52%
2020-03-11,124.59,129.32,130.41,124.4,130.36M ,-4.42%
2020-03-10,130.35,133.08,139.68,129.31,113.17M ,-1.36%
2020-03-09,132.14,135.91,137.76,128.74,164.89M ,-4.12%
2020-03-06,137.81,139.69,139.69,135.23,100.78M ,-1.34%
2020-03-05,139.69,140.16,140.16,138.27,161.45M ,-0.34%
2020-03-04,140.16,138.3,141.51,138.3,145.30M ,1.37%
2020-03-03,138.27,140.63,142.87,137.81,119.36M ,-1.01%
2020-03-02,139.69,129.31,139.69,129.31,84.06M ,8.03%
2020-02-28,129.31,127.42,131.1,126.29,82.93M ,-2.14%
2020-02-27,132.14,131.2,134.03,130.27,50.54M ,-1.16%
2020-02-26,133.7,136.39,137.8,132.89,56.55M ,-2.30%
2020-02-25,136.85,137.8,139.5,135.11,53.84M ,-0.69%
2020-02-24,137.8,138.93,138.93,136.82,60.87M ,-0.83%
2020-02-21,138.95,139.36,139.36,137.59,42.21M ,0.15%
2020-02-20,138.75,139.6,139.6,138.27,139.88M ,0.14%
2020-02-19,138.56,137.36,138.76,137.36,185.30M ,-0.14%
2020-02-18,138.75,139.5,139.5,137.8,137.55M ,-0.53%
2020-02-17,139.49,138.93,140.81,138.93,33.68M ,-0.95%
2020-02-14,140.82,138.75,141.47,137.94,59.11M ,1.50%
2020-02-13,138.74,140.63,141.11,138.74,130.08M ,-1.35%
2020-02-12,140.63,143.47,143.47,140.24,134.44M ,-1.13%
2020-02-11,142.24,145.82,145.82,141.58,161.34M ,-1.50%
2020-02-10,144.41,147.24,147.71,143.94,51.52M ,-2.36%
2020-02-07,147.9,147.98,147.98,146.71,24.79M ,0.45%
2020-02-06,147.24,148.08,148.08,145.87,72.26M ,-0.57%
2020-02-05,148.08,148.33,149.98,147.24,73.87M ,-0.08%
2020-02-04,148.19,147.24,150.92,147.24,101.79M ,0.65%
2020-02-03,147.24,148.18,153.38,147.24,87.90M ,-1.08%
2020-01-31,148.84,147.24,150.07,146.3,83.88M ,1.09%
2020-01-30,147.24,144.41,148.36,144.41,62.96M ,-0.95%
2020-01-29,148.66,144.41,150.07,144.41,61.07M ,2.94%
2020-01-28,144.41,148.56,148.71,144.41,37.01M ,-2.80%
