Date,Price,Open,High,Low,Vol.,Change %
2020-06-04,1690,1692,1705,1660,1.98M,-0.29%
2020-06-03,1695,1663,1698.9,1650,3.90M,1.92%
2020-06-02,1663,1690,1719,1618,1.48M,1.40%
2020-06-01,1640,1632,1699,1612,1.06M,0.61%
2020-05-29,1630,1682,1683.1,1601,7.04M,-2.92%
2020-05-28,1679.1,1747,1747,1674,2.33M,-2.94%
2020-05-27,1730,1750,1750,1701,1.83M,-0.29%
2020-05-26,1735,1746.2,1762,1712,2.00M,-0.63%
2020-05-25,1746,1733,1746,1718.9,1.26M,1.63%
2020-05-22,1718,1780,1780,1717.3,4.36M,-3.48%
2020-05-20,1779.9,1771,1790.1,1720,1.84M,0.73%
2020-05-19,1767,1820,1820,1743,2.01M,-0.17%
2020-05-18,1770,1732.2,1799,1708.1,3.15M,5.61%
2020-05-15,1676,1725,1749.9,1675,2.71M,-2.56%
2020-05-14,1720,1675,1785,1628,3.06M,1.40%
2020-05-13,1696.2,1685,1734.9,1619,2.66M,0.66%
2020-05-12,1685,1793,1793,1685,3.34M,-2.02%
2020-05-11,1719.7,1749,1775,1686,3.69M,0.27%
2020-05-08,1715,1849,1849,1715,1.89M,-7.52%
2020-05-07,1854.48,1822.48,1874.43,1822.48,2.90M,3.28%
2020-05-06,1795.56,1769.74,1813.61,1759.77,1.21M,1.75%
2020-05-05,1764.75,1779.61,1779.61,1734.84,1.01M,1.72%
2020-05-04,1734.84,1776.62,1784.59,1697.95,1.82M,-3.33%
2020-04-30,1794.56,1805.63,1809.62,1755.78,2.33M,-0.77%
2020-04-29,1808.52,1784.89,1824.57,1774.72,2.40M,1.90%
2020-04-28,1774.72,1794.66,1824.47,1749.8,3.25M,0.00%
2020-04-27,1774.72,1705.13,1774.72,1705.13,3.62M,4.40%
2020-04-24,1699.94,1665.05,1712.91,1633.14,3.93M,2.83%
2020-04-23,1653.08,1572.72,1653.08,1572.52,2.34M,5.27%
2020-04-22,1570.33,1577.51,1620.08,1564.35,829.30K,0.38%
2020-04-21,1564.35,1585.19,1585.19,1552.38,724.81K,-1.32%
2020-04-20,1585.29,1625.07,1631.15,1585.29,1.51M,-2.77%
