Date,Price,Open,High,Low,Vol.,Change %
2019-12-18,335,345,346,330.1,6.95M,-2.90%
2019-12-17,345,348,349,334.41,8.85M,-0.86%
2019-12-16,348,340,350,341.02,6.82M,2.35%
2019-12-13,340,329.01,347.49,331.1,11.77M,3.34%
2019-12-12,329.01,326,333.76,325,4.35M,1.08%
2019-12-11,325.5,326,329.99,324.9,10.39M,-0.15%
2019-12-10,326,320.5,326.99,319.99,5.68M,1.72%
2019-12-09,320.5,317.26,323,318,6.18M,1.02%
2019-12-06,317.26,315,321.5,316.01,3.22M,0.72%
2019-12-05,315,328.02,329.9,315,12.56M,-3.97%
2019-12-04,328.02,322,338,320,4.72M,1.87%
2019-12-03,322,326.5,322,317.02,3.53M,-1.38%
2019-12-02,326.5,329,328.5,324.01,9.29M,-0.76%
2019-11-29,329,316.5,329.16,318,6.76M,3.95%
2019-11-28,316.5,320,319,315.15,2.46M,-1.09%
2019-11-27,320,316.97,323,316.97,5.72M,0.96%
2019-11-26,316.97,333.1,339.9,316.97,25.71M,-4.84%
2019-11-25,333.1,342.99,344.89,333.1,5.35M,-2.88%
2019-11-22,342.99,343.99,343,336.11,3.42M,-0.29%
2019-11-21,343.99,353.99,350,340.2,7.43M,-2.82%
2019-11-20,353.99,343.5,353.99,340.1,7.42M,3.05%
2019-11-19,343.5,359,359,340.01,9.70M,-4.32%
2019-11-18,359,346,359,346,7.80M,3.83%
2019-11-15,345.76,315,349.99,315,11.73M,11.19%
2019-11-14,310.95,310,317.5,305,19.32M,0.31%
2019-11-13,310,324.99,321,310,14.21M,-4.61%
2019-11-12,324.99,315.12,324.99,305,25.74M,0.88%
2019-11-11,322.15,325,325,319,13.10M,-0.88%
2019-11-08,325,320,328,320,17.82M,1.56%
2019-11-07,320,320,325,313,19.13M,-0.62%
2019-11-06,322,337.95,337.95,315.1,8.31M,-4.72%
2019-11-05,337.95,342.7,340.02,330,9.88M,-1.39%
2019-11-04,342.7,340,348,331.1,17.74M,0.79%
2019-10-30,340,355,351,338,6.86M,-4.23%
2019-10-29,355,359.55,358.91,348.1,6.18M,-1.27%
2019-10-28,359.55,360,362,355.98,8.58M,-0.13%
2019-10-25,360,360,362.01,360,1.94M,0.00%
2019-10-24,360,344.9,365,336.1,11.34M,4.35%
2019-10-23,345,354,358,330.01,24.62M,-2.54%
2019-10-22,354,356.13,358.02,351.03,13.66M,-0.45%
2019-10-21,355.61,379,375,355,12.92M,-6.17%
2019-10-18,379,387,387,379,9.66M,-2.07%
2019-10-17,387,389.5,389.7,385.2,5.48M,-0.64%
2019-10-16,389.5,389.5,391.9,385.3,9.16M,0.00%
2019-10-15,389.5,389.1,392,388.4,6.83M,0.10%
2019-10-14,389.1,392.5,395,388.3,1.05M,-0.87%
2019-10-11,392.5,388,392.5,389,2.77M,1.16%
2019-10-10,388,386.89,390,385.1,19.28M,0.29%
2019-10-09,386.89,387,388.8,386,2.00M,-0.03%
2019-10-08,387,388.99,389,386,6.94M,-0.51%
2019-10-07,388.99,387.81,390,388.5,6.55M,0.30%
2019-10-04,387.81,392.79,393,387.81,10.17M,-1.27%
2019-10-03,392.79,393.33,395,387.34,14.83M,-0.14%
2019-10-02,393.33,390,393.33,385,15.36M,0.85%
2019-10-01,390,398.8,404.99,390,43.73M,-2.21%
2019-09-30,398.8,402,404.99,392.01,7.13M,-0.80%
2019-09-27,402,402,405,402,4.48M,0.00%
2019-09-26,402,401.95,407,399.5,5.59M,0.01%
2019-09-25,401.95,404.9,403,400,3.46M,-0.73%
2019-09-24,404.9,403.16,405.89,400.9,9.08M,0.43%
2019-09-23,403.16,412,412,403.02,10.22M,-2.15%
2019-09-17,412,403,412,400,16.51M,2.23%
2019-09-16,403,397.5,403,395.33,4.48M,1.38%
2019-09-13,397.5,398.98,397.5,393.72,3.20M,-0.37%
2019-09-12,398.98,398.1,399.99,395,3.97M,0.22%
2019-09-11,398.1,396.5,399.9,392,4.42M,0.40%
2019-09-10,396.5,388.08,396.8,388.08,3.87M,1.15%
